x, y
1, 8.258289065167178e-8
1.290958684581122, 2.6034521371760464e-7
2.27919641505418, 3.7358209993820787e-7
4.090786347303947, 4.292475003488636e-7
7.222311363553053, 3.701387988277825e-7
12.962872583887709, 2.701689212714169e-7
22.886040486715842, 2.9094236883276886e-7
40.73970586104516, 2.265832918547868e-7
72.52122247218166, 3.6334711466658867e-7
128.0367158516578, 3.374039278307325e-7
227.91964150541807, 1.6795814613065415e-8
